71212058,4,2,"1,885","$144,400 ",1,1959,B+ / GOOD+,5272 MARIAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,072",7/27/04,"$203,500 ",1/12/93,"$150,000 ",,,,,,,,,,,,,,,,,
71212059,4,2,"2,131","$151,400 ",1,1959,B+ / GOOD+,5276 MARIAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,072",5/18/04,$0 ,6/4/96,$0 ,,,,,,,,,,,,,,,,,
71212060,4,2,"1,745","$140,000 ",1,1958,B+ / GOOD+,5280 MARIAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,072",4/24/12,"$139,100 ",2/14/11,$0 ,,,,,,,,,,,,,,,,,
71212061,4,2,"2,257","$155,000 ",1,1959,B+ / GOOD+,5284 MARIAN DR,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"9,072",2/17/11,$0 ,10/28/93,"$110,000 ",,,,,,,,,,,,,,,,,
71212062,4,1,"2,030","$152,500 ",1,1958,C+ / AVERAGE+,1164 ROLAND RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,875",5/18/15,"$169,000 ",6/20/08,"$172,500 ",,,,,,,,,,,,,,,,,
71212063,4,1,"1,745","$132,700 ",1,1958,C+ / AVERAGE+,1170 ROLAND RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"7,875",5/26/98,"$154,000 ",11/17/93,"$125,000 ",,,,,,,,,,,,,,,,,
71212064,4,1,"1,745","$116,700 ",1,1958,B+ / GOOD+,1167 ROLAND RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,182",9/3/92,"$123,000 ",11/12/75,"$54,000 ",,,,,,,,,,,,,,,,,
71212065,4,1,"1,745","$116,000 ",1,1958,B / GOOD,1169 ROLAND RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"7,182",8/11/17,"$116,000 ",8/11/17,$0 ,,,,,,,,,,,,,,,,,
71212066,4,1,"1,991","$143,600 ",2,1959,B+ / GOOD+,5308 MARIAN DR,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,812",6/30/15,"$160,000 ",7/12/12,"$155,000 ",,,,,,,,,,,,,,,,,
71213018,2,1,837,"$80,200 ",0,1930,C / AVERAGE,1447 GORDON RD,"LYNDHURST, OH. 44124",GOOD,NONE,No,"8,250",8/24/04,$0 ,8/24/04,$0 ,,,,,,,,,,,,,,,,,
71213019,2,1,"1,251","$108,700 ",0,1949,C / AVERAGE,1443 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,250",10/31/06,$0 ,7/14/89,"$65,000 ",,,,,,,,,,,,,,,,,
71213020,2,1,"1,494","$112,100 ",0,1926,C / AVERAGE,1439 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,500",8/23/06,"$104,000 ",10/24/02,$0 ,,,,,,,,,,,,,,,,,
71213021,3,1,"1,140","$102,900 ",0,1950,C / AVERAGE,1431 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,500",3/9/15,"$55,000 ",1/15/15,"$50,000 ",,,,,,,,,,,,,,,,,
71213022,2,1,942,"$96,200 ",0,1948,C / AVERAGE,1427 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,500",3/11/19,$0 ,2/15/95,$0 ,,,,,,,,,,,,,,,,,
71213023,3,1,"1,248","$115,700 ",0,1947,C+ / AVERAGE+,1423 GORDON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,N/A,"7,500",6/10/19,$0 ,3/20/02,$0 ,,,,,,,,,,,,,,,,,
71213024,2,2,"1,648","$114,900 ",0,1940,C+ / AVERAGE+,1419 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,N/A,"7,500",3/23/09,"$36,000 ",12/8/08,"$36,000 ",,,,,,,,,,,,,,,,,
71213025,2,2,"1,653","$115,300 ",0,1925,C+ / AVERAGE+,1411 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,500",5/28/04,"$99,900 ",7/17/96,$0 ,,,,,,,,,,,,,,,,,
71213026,1,1,868,"$102,300 ",0,1930,C+ / AVERAGE+,1407 GORDON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,500",7/22/02,"$114,000 ",7/11/97,"$86,000 ",,,,,,,,,,,,,,,,,
71213027,3,1,"1,442","$121,700 ",1,1925,C+ / AVERAGE+,1403 GORDON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,500",7/25/14,$0 ,11/25/08,"$115,000 ",,,,,,,,,,,,,,,,,
71213028,3,1,"1,544","$124,700 ",1,1949,C+ / AVERAGE+,1395 GORDON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,N/A,"7,500",7/16/10,"$129,000 ",2/4/05,$0 ,,,,,,,,,,,,,,,,,
71213029,2,1,"1,212","$104,900 ",0,1949,C / AVERAGE,1391 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,500",8/3/78,"$56,000 ",1/1/75,$0 ,,,,,,,,,,,,,,,,,
71213030,3,1,"1,561","$124,700 ",0,1928,C+ / AVERAGE+,1387 GORDON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,500",5/25/17,"$131,000 ",11/17/06,"$138,000 ",,,,,,,,,,,,,,,,,
71213031,3,1,"1,212","$104,200 ",1,1949,C+ / AVERAGE+,1383 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,500",5/6/13,"$91,400 ",5/23/06,"$141,200 ",,,,,,,,,,,,,,,,,
71213032,3,1,"1,232","$104,800 ",0,1944,C+ / AVERAGE+,1375 GORDON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,500",7/30/18,"$130,000 ",9/19/14,"$104,000 ",,,,,,,,,,,,,,,,,
71213033,3,1,"1,225","$115,000 ",0,1945,C+ / AVERAGE+,1371 GORDON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,500",6/5/15,$0 ,1/24/96,$0 ,,,,,,,,,,,,,,,,,
71213034,3,1,"1,350","$107,900 ",1,1939,C+ / AVERAGE+,1372 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,500",3/16/79,$0 ,1/1/75,$0 ,,,,,,,,,,,,,,,,,
71213035,2,1,"1,080","$101,100 ",0,1939,C / AVERAGE,1376 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,500",6/16/10,"$118,500 ",6/9/00,"$104,000 ",,,,,,,,,,,,,,,,,
71213036,3,1,"1,180","$104,000 ",1,1939,C / AVERAGE,1384 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,500",6/7/13,"$97,500 ",9/30/10,"$47,500 ",,,,,,,,,,,,,,,,,
71213037,2,1,"1,461","$111,100 ",0,1950,C / AVERAGE,1388 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,500",2/7/92,"$89,000 ",6/15/83,"$59,900 ",,,,,,,,,,,,,,,,,
71213038,2,1,"1,010","$98,900 ",0,1948,C / AVERAGE,1392 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,500",10/14/09,"$133,000 ",12/18/07,"$105,000 ",,,,,,,,,,,,,,,,,
71213039,4,1,"1,657","$127,400 ",2,1957,C+ / AVERAGE+,1396 GORDON RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"7,500",7/10/19,"$155,000 ",9/1/09,"$115,000 ",,,,,,,,,,,,,,,,,
71213040,3,1,"1,865","$122,900 ",0,1924,C / AVERAGE,1404 GORDON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,500",9/26/08,$0 ,5/16/08,"$113,000 ",,,,,,,,,,,,,,,,,
71213041,3,1,"1,248","$115,900 ",0,1939,C+ / AVERAGE+,1408 GORDON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,500",11/6/15,"$66,500 ",6/5/14,$0 ,,,,,,,,,,,,,,,,,
71213042,3,1,"1,248","$105,100 ",0,1936,C+ / AVERAGE+,1412 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,500",9/2/11,"$65,000 ",10/21/05,$0 ,,,,,,,,,,,,,,,,,
71213043,3,1,"1,276","$106,300 ",0,1936,C+ / AVERAGE+,1416 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,500",11/30/93,"$96,500 ",5/13/91,"$85,000 ",,,,,,,,,,,,,,,,,
71213044,3,1,"1,358","$117,400 ",0,1936,C / AVERAGE,1424 GORDON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,500",8/31/11,"$110,000 ",6/26/08,"$71,600 ",,,,,,,,,,,,,,,,,
71213045,3,2,"1,176","$103,200 ",0,1946,C+ / AVERAGE+,1428 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,500",12/24/02,$0 ,11/19/01,$0 ,,,,,,,,,,,,,,,,,
71213046,2,1,"1,426","$119,800 ",0,1950,C / AVERAGE,1432 GORDON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,N/A,"7,500",3/19/99,$0 ,11/20/97,$0 ,,,,,,,,,,,,,,,,,
71213047,3,2,"1,368","$117,900 ",0,1925,C / AVERAGE,1440 GORDON RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,500",4/22/13,"$92,000 ",12/19/11,"$37,000 ",,,,,,,,,,,,,,,,,
71213048,3,1,"1,248","$108,100 ",1,1945,C+ / AVERAGE+,1444 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,250",7/5/11,$0 ,6/21/06,"$141,000 ",,,,,,,,,,,,,,,,,
71213049,2,1,902,"$92,900 ",0,1951,C+ / AVERAGE+,1448 GORDON RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",4/27/09,$0 ,9/6/07,$0 ,,,,,,,,,,,,,,,,,
71213051,3,1,"1,428","$108,600 ",0,1948,C+ / AVERAGE+,1443 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"8,305",1/13/14,"$35,000 ",7/24/13,$0 ,,,,,,,,,,,,,,,,,
71213052,3,1,"1,460","$111,100 ",0,1924,C+ / AVERAGE+,1437 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,600",4/1/85,$0 ,7/11/78,"$46,000 ",,,,,,,,,,,,,,,,,
71213053,2,1,"1,278","$115,800 ",0,1925,C / AVERAGE,1433 CHURCHILL RD,"LYNDHURST, OH. 44124",GOOD,NONE,No,"7,600",8/13/18,"$137,000 ",9/14/09,"$145,000 ",,,,,,,,,,,,,,,,,
71213054,3,1,"1,194","$107,600 ",0,1929,C / AVERAGE,1427 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,650",4/20/11,$0 ,9/30/10,$0 ,,,,,,,,,,,,,,,,,
71213055,4,1,"1,323","$117,500 ",0,1951,C / AVERAGE,1423 CHURCHILL RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,650",8/2/16,$0 ,10/12/11,"$113,500 ",,,,,,,,,,,,,,,,,
71213056,2,1,"1,092","$109,800 ",0,1951,C / AVERAGE,1415 CHURCHILL RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,650",3/10/11,"$92,500 ",4/15/05,"$141,000 ",,,,,,,,,,,,,,,,,
71213057,3,1,"1,225","$105,100 ",0,1944,C+ / AVERAGE+,1411 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,700",1/3/13,$0 ,3/18/05,"$119,000 ",,,,,,,,,,,,,,,,,
71213058,3,1,"1,200","$115,200 ",0,1948,C+ / AVERAGE+,1407 CHURCHILL RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,700",5/11/04,"$154,000 ",5/24/94,"$114,000 ",,,,,,,,,,,,,,,,,
71213059,3,1,"1,200","$114,600 ",0,1944,C+ / AVERAGE+,1403 CHURCHILL RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,N/A,"7,700",7/20/18,"$154,000 ",7/2/13,"$140,000 ",,,,,,,,,,,,,,,,,
71213060,2,1,"1,004","$98,700 ",0,1949,C / AVERAGE,1395 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,750",10/8/82,"$57,000 ",1/1/75,$0 ,,,,,,,,,,,,,,,,,
71213061,4,2,"1,212","$114,300 ",0,1948,C / AVERAGE,1391 CHURCHILL RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,N/A,"7,750",9/16/16,"$119,900 ",9/12/03,$0 ,,,,,,,,,,,,,,,,,
71213062,3,1,"1,656","$129,400 ",1,1987,B / GOOD,1387 CHURCHILL RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,N/A,"7,750",1/25/00,"$153,000 ",1/26/88,"$70,000 ",,,,,,,,,,,,,,,,,
71213063,2,1,"1,200","$104,900 ",0,1917,C+ / AVERAGE+,1383 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,800",5/23/19,"$158,500 ",7/24/14,$0 ,,,,,,,,,,,,,,,,,
71213064,4,1,"1,608","$115,900 ",0,1951,C / AVERAGE,1375 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"7,800",9/25/03,"$134,000 ",7/31/02,$0 ,,,,,,,,,,,,,,,,,
71213065,3,1,"1,200","$104,700 ",0,1947,C+ / AVERAGE+,1371 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,850",6/15/18,"$130,000 ",7/13/12,"$108,250 ",,,,,,,,,,,,,,,,,
71213066,2,1,"1,057","$91,200 ",0,1960,C / AVERAGE,1372 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",7/19/19,"$127,100 ",2/22/18,$0 ,,,,,,,,,,,,,,,,,
71213067,2,2,"1,105","$113,000 ",0,1942,C / AVERAGE,1376 CHURCHILL RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,N/A,"6,750",9/17/10,"$119,900 ",3/20/98,$0 ,,,,,,,,,,,,,,,,,
71213068,2,1,"1,296","$132,200 ",1,1941,C / AVERAGE,1384 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"13,500",3/8/19,"$111,450 ",11/13/17,$0 ,,,,,,,,,,,,,,,,,
71213070,4,1,"1,353","$105,500 ",0,1955,C / AVERAGE,1392 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,500",7/16/03,"$138,000 ",3/5/92,"$89,000 ",,,,,,,,,,,,,,,,,
71213071,4,1,"1,554","$111,700 ",0,1956,C / AVERAGE,1400 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",3/12/08,"$149,000 ",9/25/07,$0 ,,,,,,,,,,,,,,,,,
71213072,3,1,"1,446","$108,600 ",1,1948,C+ / AVERAGE+,1404 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",9/16/75,"$42,300 ",1/1/75,$0 ,,,,,,,,,,,,,,,,,
71213073,3,1,"1,397","$107,400 ",1,1948,C+ / AVERAGE+,1408 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",8/20/15,"$118,000 ",9/27/05,"$157,000 ",,,,,,,,,,,,,,,,,
71213074,3,1,"1,225","$102,800 ",0,1944,C+ / AVERAGE+,1412 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",10/6/08,"$70,000 ",7/18/08,$0 ,,,,,,,,,,,,,,,,,
71213075,3,1,"1,200","$101,900 ",0,1944,C+ / AVERAGE+,1416 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",2/8/19,$0 ,3/31/10,$0 ,,,,,,,,,,,,,,,,,
71213076,2,1,960,"$103,800 ",0,1942,C+ / AVERAGE+,1424 CHURCHILL RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"6,750",7/29/04,"$122,000 ",6/8/00,"$107,000 ",,,,,,,,,,,,,,,,,
71213077,3,1,"1,212","$102,800 ",0,1950,C / AVERAGE,1428 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,N/A,"6,750",8/29/01,"$132,000 ",4/17/98,"$94,000 ",,,,,,,,,,,,,,,,,
71213078,3,1,"1,200","$112,600 ",0,1939,C+ / AVERAGE+,1432 CHURCHILL RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"6,750",8/8/84,"$55,000 ",1/1/75,$0 ,,,,,,,,,,,,,,,,,
71213079,3,2,"1,431","$93,500 ",0,1950,C / AVERAGE,1436 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,075",12/15/16,"$99,900 ",7/24/09,"$143,000 ",,,,,,,,,,,,,,,,,
71213080,3,1,"1,284","$94,900 ",0,1952,C / AVERAGE,1444 CHURCHILL RD,"LYNDHURST, OH. 44124",FAIR,DETACHED,No,"6,480",7/14/11,"$75,000 ",5/28/99,$0 ,,,,,,,,,,,,,,,,,
71213081,2,1,"1,040","$98,100 ",0,1949,C+ / AVERAGE+,1448 CHURCHILL RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,750",12/21/12,$0 ,9/17/02,"$82,000 ",,,,,,,,,,,,,,,,,
71213083,2,1,"1,408","$107,600 ",0,1951,C / AVERAGE,1443 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,615",12/26/06,$0 ,8/5/05,"$96,000 ",,,,,,,,,,,,,,,,,
71213084,3,1,"1,002","$94,400 ",0,1925,C / AVERAGE,1435 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,075",3/3/04,"$112,000 ",7/25/96,"$84,900 ",,,,,,,,,,,,,,,,,
71213085,2,1,992,"$96,500 ",0,1930,C+ / AVERAGE+,1431 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,N/A,"6,750",2/20/08,$0 ,1/9/84,$0 ,,,,,,,,,,,,,,,,,
71213086,3,1,"1,464","$108,900 ",0,1925,C+ / AVERAGE+,1427 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",3/31/14,$0 ,7/14/04,$0 ,,,,,,,,,,,,,,,,,
71213087,3,1,"1,308","$105,100 ",1,1948,C+ / AVERAGE+,1423 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",5/12/14,$0 ,3/5/87,$0 ,,,,,,,,,,,,,,,,,
71213088,4,1,"1,176","$101,600 ",0,1946,C+ / AVERAGE+,1415 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"6,750",2/26/19,$0 ,1/11/18,$0 ,,,,,,,,,,,,,,,,,
71213089,4,1,"1,297","$95,000 ",0,1949,C / AVERAGE,1411 IRENE RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,N/A,"6,750",9/26/16,"$95,000 ",7/9/99,"$82,500 ",,,,,,,,,,,,,,,,,
71213090,2,1,"1,332","$115,700 ",1,1949,C / AVERAGE,1407 IRENE RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"6,750",7/3/07,"$162,000 ",11/14/01,"$119,000 ",,,,,,,,,,,,,,,,,
71213091,3,1,"1,138","$108,000 ",0,1925,C+ / AVERAGE+,1403 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,N/A,"6,750",10/31/94,$0 ,10/31/94,"$76,500 ",,,,,,,,,,,,,,,,,
71213092,3,1,"1,170","$110,500 ",0,1951,C / AVERAGE,1395 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",10/3/18,"$83,000 ",9/1/17,$0 ,,,,,,,,,,,,,,,,,
71213093,3,1,"1,254","$103,700 ",0,1925,C+ / AVERAGE+,1391 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",10/31/19,$0 ,10/15/19,"$48,000 ",,,,,,,,,,,,,,,,,
71213094,2,1,"1,532","$110,600 ",0,1928,C+ / AVERAGE+,1387 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",8/21/18,"$108,000 ",6/16/09,"$105,000 ",,,,,,,,,,,,,,,,,
71213095,2,1,"1,554","$94,000 ",0,1950,C / AVERAGE,1383 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",11/21/12,"$96,000 ",12/14/10,"$80,000 ",,,,,,,,,,,,,,,,,
71213096,4,1,"1,736","$127,800 ",0,1925,C+ / AVERAGE+,1379 IRENE RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"6,750",5/13/05,"$140,000 ",12/14/00,$0 ,,,,,,,,,,,,,,,,,
71213097,2,1,"1,040","$97,800 ",0,1942,C / AVERAGE,1371 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"6,750",5/10/93,"$103,000 ",4/4/91,$0 ,,,,,,,,,,,,,,,,,
71213098,2,1,"1,402","$110,400 ",0,1942,C / AVERAGE,1372 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,700",6/28/13,"$91,900 ",5/10/10,$0 ,,,,,,,,,,,,,,,,,
71213099,3,2,"1,634","$126,900 ",0,1952,C+ / AVERAGE+,1380 IRENE RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"7,750",7/28/17,"$146,000 ",7/1/05,"$169,674 ",,,,,,,,,,,,,,,,,
71213100,3,1,"1,302","$106,800 ",0,1920,C+ / AVERAGE+,1384 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,750",9/23/94,$0 ,10/29/93,"$89,500 ",,,,,,,,,,,,,,,,,
71213101,3,1,"1,189","$103,900 ",0,1973,C+ / AVERAGE+,1388 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,800",8/2/00,$0 ,6/29/95,"$104,500 ",,,,,,,,,,,,,,,,,
71213102,3,1,"1,702","$117,500 ",0,1927,C+ / AVERAGE+,1392 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,800",11/30/05,"$160,000 ",10/30/95,"$93,000 ",,,,,,,,,,,,,,,,,
71213103,3,1,"1,345","$118,800 ",0,1951,C / AVERAGE,1400 IRENE RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,850",1/6/17,"$132,000 ",8/19/10,"$133,500 ",,,,,,,,,,,,,,,,,
71213104,4,1,"1,758","$119,100 ",1,1928,C+ / AVERAGE+,1404 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"7,850",4/18/08,"$173,400 ",1/1/75,$0 ,,,,,,,,,,,,,,,,,
71213105,3,1,"1,252","$106,800 ",0,1950,C / AVERAGE,1408 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,NONE,No,"7,900",10/16/89,"$72,900 ",3/20/84,"$60,000 ",,,,,,,,,,,,,,,,,
71213106,3,1,"1,083","$110,400 ",0,1950,C / AVERAGE,1412 IRENE RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"7,900",8/26/80,$0 ,1/1/75,$0 ,,,,,,,,,,,,,,,,,
71213107,2,1,"1,019","$95,000 ",0,1925,C+ / AVERAGE+,1416 IRENE RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,950",5/21/02,"$102,000 ",10/21/99,"$88,000 ",,,,,,,,,,,,,,,,,
71213108,2,1,"1,375","$120,100 ",1,1944,C / AVERAGE,1424 IRENE RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,950",8/29/19,"$119,500 ",4/23/19,$0 ,,,,,,,,,,,,,,,,,
71213109,3,1,"1,375","$120,000 ",0,1944,C / AVERAGE,1428 IRENE RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,N/A,"7,950",6/22/18,"$154,000 ",2/18/15,"$122,500 ",,,,,,,,,,,,,,,,,
71213110,2,1,920,"$105,400 ",0,1925,C+ / AVERAGE+,1432 IRENE RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,N/A,"8,000",1/24/01,$0 ,5/18/84,$0 ,,,,,,,,,,,,,,,,,
71213115,3,1,"1,279","$107,400 ",1,1955,C / AVERAGE,1378 BEACONFIELD RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,300",11/24/15,"$96,000 ",2/26/76,$0 ,,,,,,,,,,,,,,,,,
71213116,3,1,"1,335","$109,300 ",1,1955,C / AVERAGE,1384 BEACONFIELD RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,300",8/9/13,$0 ,8/9/13,$0 ,,,,,,,,,,,,,,,,,
71213117,3,1,"1,250","$106,700 ",1,1954,C / AVERAGE,1390 BEACONFIELD RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"9,300",7/3/06,"$129,900 ",5/26/05,"$67,583 ",,,,,,,,,,,,,,,,,
71213118,3,1,"1,318","$120,400 ",1,1955,C / AVERAGE,1396 BEACONFIELD RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,920",12/1/95,$0 ,12/1/95,$0 ,,,,,,,,,,,,,,,,,
71213119,3,1,"1,250","$118,000 ",1,1955,C / AVERAGE,1400 BEACONFIELD RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"10,044",7/5/00,$0 ,4/20/90,$0 ,,,,,,,,,,,,,,,,,
71213120,3,1,"1,335","$111,300 ",1,1955,C / AVERAGE,1404 BEACONFIELD RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,No,"11,098",10/23/98,"$122,000 ",8/6/90,"$90,000 ",,,,,,,,,,,,,,,,,
71213121,4,1,"2,163","$150,400 ",1,1955,B / GOOD,1408 BEACONFIELD RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"13,104",7/23/10,"$138,000 ",10/19/01,"$140,000 ",,,,,,,,,,,,,,,,,
71213122,3,1,"1,516","$119,000 ",0,1955,C / AVERAGE,1414 BEACONFIELD RD,"LYNDHURST, OH. 44124",AVERAGE,ATTACHED,No,"15,210",8/31/93,"$112,000 ",1/19/78,$0 ,,,,,,,,,,,,,,,,,
71213124,3,1,"2,322","$147,400 ",1,1955,C / AVERAGE,1372 BEACONFIELD RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"9,300",3/28/85,$0 ,1/1/75,$0 ,,,,,,,,,,,,,,,,,
71214001,4,1,"1,234","$106,100 ",0,1920,C+ / AVERAGE+,1368 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,NONE,No,"7,700",10/25/10,$0 ,2/23/84,$0 ,,,,,,,,,,,,,,,,,
71214002,3,1,"1,358","$118,600 ",0,1942,C+ / AVERAGE+,1364 IRENE RD,"LYNDHURST, OH. 44124",GOOD,ATTACHED,No,"7,650",12/13/19,"$75,000 ",11/28/17,$0 ,,,,,,,,,,,,,,,,,
71214003,3,1,"1,745","$118,000 ",0,1950,C+ / AVERAGE+,1356 IRENE RD,"LYNDHURST, OH. 44124",AVERAGE,DETACHED,N/A,"7,650",2/25/88,$0 ,1/1/75,$0 ,,,,,,,,,,,,,,,,,
71214004,3,1,"1,490","$123,500 ",0,1929,C+ / AVERAGE+,1352 IRENE RD,"LYNDHURST, OH. 44124",GOOD,DETACHED,No,"7,600",2/16/99,$0 ,11/15/88,"$79,900 ",,,,,,,,,,,,,,,,,
